CID,Drug Name,Accession,Gene Symbol
10728016,CHEMBL49751,P08246,ELANE
24823444,CHEMBL556728,P08246,ELANE
18633087,CHEMBL75615,P08246,ELANE
10569244,AIDS097918,P08246,ELANE
44366639,CHEMBL345477,P08246,ELANE
44380439,CHEMBL354420,P08246,ELANE
10651388,CHEMBL275340,P08246,ELANE
11743404,CHEMBL10867,P08246,ELANE
674628,ST033189,P08246,ELANE
14089181,CHEMBL10341,P08246,ELANE
44313056,CHEMBL74147,P08246,ELANE
44312770,CHEMBL76213,P08246,ELANE
14493342,CHEMBL51377,P08246,ELANE
10024782,CHEMBL428848,P08246,ELANE
10518548,CHEMBL412884,P08246,ELANE
9973338,CHEMBL290189,P08246,ELANE
10794780,CID 10794781,P08246,ELANE
16145606,CHEMBL265335,P08246,ELANE
44339220,CHEMBL262709,P08246,ELANE
14010380,CHEMBL10258,P08246,ELANE
44339183,CHEMBL325098,P08246,ELANE
10839361,CHEMBL416159,P08246,ELANE
44340595,CHEMBL111852,P08246,ELANE
44338809,CHEMBL107287,P08246,ELANE
9983109,CHEMBL11264,P08246,ELANE
10397988,CHEMBL343478,P08246,ELANE
10053504,CHEMBL106888,P08246,ELANE
10031500,CHEMBL104396,P08246,ELANE
10257257,CHEMBL106066,P08246,ELANE
44373542,CHEMBL351784,P08246,ELANE
11779851,CHEMBL26233,P08246,ELANE
674629,ZINC00037157,P08246,ELANE
44460843,CHEMBL265780,P08246,ELANE
16144480,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
14760264,CHEMBL86142,P08246,ELANE
10491098,CHEMBL50667,P08246,ELANE
10727846,CHEMBL151119,P08246,ELANE
44445936,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
44309049,CHEMBL306105,P08246,ELANE
10052622,CHEMBL426772,P08246,ELANE
16147332,CHEMBL217744,P08246,ELANE
10529707,CHEMBL107993,P08246,ELANE
44626901,CHEMBL578583,P08246,ELANE
45271771,CHEMBL538435,P08246,ELANE
44461630,CHEMBL83858,P08246,ELANE
14760347,CHEMBL82964,P08246,ELANE
44313064,CHEMBL74598,P08246,ELANE
44312750,CHEMBL74402,P08246,ELANE
44312736,CHEMBL72774,P08246,ELANE
44312990,CHEMBL72575,P08246,ELANE
44373051,CHEMBL280319,P08246,ELANE
14010397,CHEMBL10239,P08246,ELANE
24823606,CHEMBL271819,P08246,ELANE
9804093,CHEMBL23100,P08246,ELANE
708205,2-methylbut-3-yn-2-yl 4-methoxybenzoate,P08246,ELANE
44362813,CHEMBL344768,P08246,ELANE
14760208,CHEMBL313667,P08246,ELANE
10198315,CHEMBL79973,P08246,ELANE
10071747,CHEMBL418841,P08246,ELANE
10250073,CHEMBL13923,P08246,ELANE
44338820,CHEMBL108657,P08246,ELANE
14760247,CHEMBL440309,P08246,ELANE
24999408,CHEMBL572333,P08246,ELANE
10030271,CHEMBL112971,P08246,ELANE
44445934,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
674641,AJ-292/12267201,P08246,ELANE
44380213,CHEMBL354199,P08246,ELANE
24823609,CHEMBL272394,P08246,ELANE
44299053,CHEMBL55576,P08246,ELANE
44362980,CHEMBL264180,P08246,ELANE
14010408,CHEMBL275765,P08246,ELANE
14760249,CHEMBL85563,P08246,ELANE
44298886,CHEMBL56042,P08246,ELANE
44360156,CHEBI:647674,P08246,ELANE
44296341,CHEMBL298107,P08246,ELANE
10043396,CHEMBL41423,P08246,ELANE
14010392,CHEMBL10305,P08246,ELANE
44359934,CHEMBL142080,P08246,ELANE
44338807,CHEMBL324207,P08246,ELANE
10675303,CID 10579679,P08246,ELANE
10650026,CHEMBL23952,P08246,ELANE
10459820,CHEMBL11428,P08246,ELANE
14760319,CHEMBL73255,P08246,ELANE
44338508,CHEMBL419567,P08246,ELANE
15230196,CHEMBL297668,P08246,ELANE
14760355,CHEMBL313480,P08246,ELANE
44296327,CHEMBL301744,P08246,ELANE
10412920,CHEMBL112335,P08246,ELANE
44459366,CHEBI:643736,P08246,ELANE
10392960,CHEMBL109852,P08246,ELANE
14010410,CHEMBL10342,P08246,ELANE
44373211,CHEMBL158647,P08246,ELANE
44338660,CHEMBL262398,P08246,ELANE
14010415,CHEMBL10157,P08246,ELANE
44368178,CHEMBL357512,P08246,ELANE
13849881,CHEMBL48609,P08246,ELANE
10673162,CHEMBL14222,P08246,ELANE
14760241,CHEMBL314821,P08246,ELANE
14760334,CHEMBL85935,P08246,ELANE
10484563,CHEMBL11070,P08246,ELANE
10457598,CHEMBL109396,P08246,ELANE
44445937,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
10393052,CHEMBL104557,P08246,ELANE
11755516,CHEMBL106793,P08246,ELANE
10628028,CHEMBL312015,P08246,ELANE
44359870,CHEMBL140716,P08246,ELANE
44359932,CHEMBL342660,P08246,ELANE
44362978,CHEMBL263927,P08246,ELANE
10414749,CHEMBL325713,P08246,ELANE
10454399,CHEMBL38479,P08246,ELANE
44373163,CHEMBL158470,P08246,ELANE
9962219,CID 9962220,P08246,ELANE
44309228,CHEMBL306676,P08246,ELANE
44298990,CHEMBL56496,P08246,ELANE
10029919,CHEMBL324983,P08246,ELANE
10366641,CHEMBL326238,P08246,ELANE
44296213,CHEMBL52118,P08246,ELANE
45270925,CHEMBL549643,P08246,ELANE
45271765,CHEMBL550113,P08246,ELANE
44331082,CHEMBL323545,P08246,ELANE
44373020,CHEMBL346534,P08246,ELANE
44300076,CHEMBL386621,P08246,ELANE
14010416,CHEMBL9923,P08246,ELANE
44298622,CHEMBL294886,P08246,ELANE
44353358,CHEMBL130271,P08246,ELANE
44299255,CHEMBL56264,P08246,ELANE
10763054,CHEMBL424111,P08246,ELANE
10113382,CHEMBL24312,P08246,ELANE
10767409,CHEMBL23263,P08246,ELANE
555078,ST047481,P08246,ELANE
44339196,CHEMBL111174,P08246,ELANE
44296212,CHEMBL432890,P08246,ELANE
45269246,CHEMBL560588,P08246,ELANE
10264928,CHEMBL347069,P08246,ELANE
15230194,CHEMBL50803,P08246,ELANE
10792102,CHEMBL13954,P08246,ELANE
10378134,CHEMBL150472,P08246,ELANE
44366666,CHEMBL422675,P08246,ELANE
10481065,CHEMBL176397,P08246,ELANE
44342409,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
11742006,CHEMBL291271,P08246,ELANE
10743962,CHEMBL107820,P08246,ELANE
10138974,CHEMBL24604,P08246,ELANE
44461185,CHEMBL84498,P08246,ELANE
10054689,CHEMBL309332,P08246,ELANE
10073426,CHEMBL10869,P08246,ELANE
10052690,CHEMBL278222,P08246,ELANE
10744523,CHEMBL14631,P08246,ELANE
24999724,CHEMBL561267,P08246,ELANE
10528103,CHEMBL13863,P08246,ELANE
44373269,CHEMBL348342,P08246,ELANE
468760,Benzoxazinone analog,P08246,ELANE
10298752,CHEMBL277401,P08246,ELANE
44351162,CHEMBL127085,P08246,ELANE
10553739,CHEMBL106107,P08246,ELANE
10346870,CHEMBL113014,P08246,ELANE
674593,ST033060,P08246,ELANE
10391723,CHEMBL113148,P08246,ELANE
10415461,CHEMBL176627,P08246,ELANE
1526,CID 1526,P08246,ELANE
9985199,CHEMBL113725,P08246,ELANE
10564561,CHEMBL299880,P08246,ELANE
10813515,CHEMBL147676,P08246,ELANE
2812522,ZINC00152183,P08246,ELANE
44299059,CHEMBL300466,P08246,ELANE
10257279,CHEMBL128410,P08246,ELANE
10460522,CHEMBL432961,P08246,ELANE
24999726,CHEMBL554978,P08246,ELANE
44626908,CHEMBL568170,P08246,ELANE
10297988,CHEMBL284874,P08246,ELANE
10799209,CHEMBL49425,P08246,ELANE
12134435,CHEMBL594497,P08246,ELANE
9917190,CHEMBL572111,P08246,ELANE
44373240,CHEMBL435649,P08246,ELANE
44325076,CHEMBL91086,P08246,ELANE
10414810,CHEMBL10975,P08246,ELANE
44338433,CHEMBL443537,P08246,ELANE
14379796,CHEMBL310215,P08246,ELANE
44325077,CHEMBL330024,P08246,ELANE
44300059,CHEMBL299236,P08246,ELANE
9917430,CHEMBL339870,P08246,ELANE
10028039,CHEMBL14115,P08246,ELANE
44445940,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
44339184,CHEMBL111770,P08246,ELANE
44298967,CHEMBL435774,P08246,ELANE
10080504,CHEMBL298276,P08246,ELANE
44298992,CHEMBL301825,P08246,ELANE
21832914,CHEMBL423067,P08246,ELANE
10007724,CHEMBL109306,P08246,ELANE
10032109,CHEMBL105233,P08246,ELANE
10391720,CHEMBL277905,P08246,ELANE
45269247,CHEMBL560589,P08246,ELANE
44380230,CHEMBL166483,P08246,ELANE
44351104,CHEMBL125796,P08246,ELANE
44373025,CHEMBL160365,P08246,ELANE
44373268,CHEMBL158735,P08246,ELANE
14089185,CHEMBL9969,P08246,ELANE
44368446,CHEMBL152415,P08246,ELANE
216294,Freselestat,P08246,ELANE
45273574,CHEMBL556294,P08246,ELANE
10697956,CHEMBL13902,P08246,ELANE
44368057,CHEMBL358686,P08246,ELANE
10577308,CHEMBL281912,P08246,ELANE
44445941,FR-901277,P08246,ELANE
44299235,CHEMBL59476,P08246,ELANE
10415869,CHEMBL76669,P08246,ELANE
44300179,CHEMBL276166,P08246,ELANE
14760233,CHEMBL83565,P08246,ELANE
10624194,CID 10140078,P08246,ELANE
44351097,CHEMBL127027,P08246,ELANE
44362655,CHEMBL344981,P08246,ELANE
44373543,CHEMBL352244,P08246,ELANE
10415744,CHEMBL418707,P08246,ELANE
14760262,CHEMBL314155,P08246,ELANE
223062,NSC10217,P08246,ELANE
45273582,CHEMBL556912,P08246,ELANE
10327283,CHEMBL74651,P08246,ELANE
9985374,CHEMBL353441,P08246,ELANE
5289347,CHEBI:45517,P08246,ELANE
10349541,CID 10327166,P08246,ELANE
10300047,CHEMBL281765,P08246,ELANE
674632,AC1LDSBR,P08246,ELANE
680939,ST034412,P08246,ELANE
44360132,CHEMBL140691,P08246,ELANE
10076039,CHEMBL174504,P08246,ELANE
10067940,CHEMBL41874,P08246,ELANE
14010407,CHEMBL10034,P08246,ELANE
44373162,CHEMBL160256,P08246,ELANE
45268410,CHEMBL563530,P08246,ELANE
24823445,CHEMBL270993,P08246,ELANE
44372915,CHEMBL422356,P08246,ELANE
10274774,CID 10274774,P08246,ELANE
10347501,CHEMBL11144,P08246,ELANE
13853511,CHEMBL143333,P08246,ELANE
10435585,CHEMBL276174,P08246,ELANE
10460376,CHEMBL424620,P08246,ELANE
14010414,CHEMBL268957,P08246,ELANE
44266372,CHEMBL9865,P08246,ELANE
10394985,CHEMBL74332,P08246,ELANE
18633090,CHEMBL73033,P08246,ELANE
44324988,CHEMBL94187,P08246,ELANE
10343129,CHEMBL174548,P08246,ELANE
44584935,CHEBI:606604,P08246,ELANE
45270089,CHEMBL551405,P08246,ELANE
44360270,CHEMBL343943,P08246,ELANE
10434385,CHEMBL173359,P08246,ELANE
22881851,CHEMBL140639,P08246,ELANE
15200486,CHEMBL352305,P08246,ELANE
699665,ST073763,P08246,ELANE
45270092,CHEMBL551605,P08246,ELANE
14089174,CHEMBL9644,P08246,ELANE
44267221,CHEMBL274674,P08246,ELANE
44373315,CHEMBL160737,P08246,ELANE
45270953,CHEMBL564058,P08246,ELANE
10160118,CHEMBL277194,P08246,ELANE
44373333,CHEMBL160660,P08246,ELANE
14861876,CHEMBL347652,P08246,ELANE
10456006,CHEMBL90730,P08246,ELANE
10342642,CHEMBL415972,P08246,ELANE
9871592,CHEMBL14177,P08246,ELANE
10477377,CHEMBL66520,P08246,ELANE
14010391,CHEMBL10503,P08246,ELANE
9887581,AIDS097825,P08246,ELANE
14010398,CHEMBL269669,P08246,ELANE
14760368,CHEMBL85418,P08246,ELANE
44368051,CHEMBL152211,P08246,ELANE
14089182,CHEMBL9978,P08246,ELANE
10460549,CHEMBL11246,P08246,ELANE
44266698,CHEMBL10695,P08246,ELANE
45273583,CHEMBL564263,P08246,ELANE
44373204,CHEMBL158216,P08246,ELANE
44362741,CHEMBL145953,P08246,ELANE
44340504,CHEMBL113688,P08246,ELANE
1636,CID 1636,P08246,ELANE
44308482,CHEMBL308881,P08246,ELANE
10747107,CHEMBL82381,P08246,ELANE
10092898,CHEMBL86364,P08246,ELANE
10437728,CHEMBL324343,P08246,ELANE
10733818,CHEMBL51649,P08246,ELANE
10744893,CHEMBL268005,P08246,ELANE
44296666,CHEMBL50101,P08246,ELANE
1609,"3,4-Dichloroisocoumarin",P08246,ELANE
14760235,CHEMBL315377,P08246,ELANE
10038543,"1,3-dibenzyl-1,3-diazetidine-2,4-dione",P08246,ELANE
14089187,CHEMBL9909,P08246,ELANE
14760210,CHEMBL315690,P08246,ELANE
14760212,CHEMBL315714,P08246,ELANE
14089170,CHEMBL9809,P08246,ELANE
44312991,CHEMBL306508,P08246,ELANE
14760239,CHEMBL312327,P08246,ELANE
25000364,CHEMBL559936,P08246,ELANE
14089169,CHEMBL9895,P08246,ELANE
10696947,CHEMBL278912,P08246,ELANE
10028081,CHEMBL173591,P08246,ELANE
10099030,CHEMBL276680,P08246,ELANE
10048700,CHEMBL174215,P08246,ELANE
10839694,CHEMBL282967,P08246,ELANE
899247,ST073523,P08246,ELANE
10745054,CHEMBL273486,P08246,ELANE
46882319,()-oxazepam hemisuccinate sodium salt,P08246,ELANE
44360051,CHEMBL429359,P08246,ELANE
45270109,CHEMBL549582,P08246,ELANE
5113707,"[4-[4-(2,2-dimethylpropanoyloxy)benzoyl]phenyl] 2,2-dimethylpropanoate",P08246,ELANE
14010396,CHEMBL10318,P08246,ELANE
44383347,CHEBI:648711,P08246,ELANE
10479967,CHEMBL290748,P08246,ELANE
10030835,CHEMBL275558,P08246,ELANE
10653995,CHEMBL215405,P08246,ELANE
44342423,CHEMBL115817,P08246,ELANE
44461777,CHEMBL315196,P08246,ELANE
10439034,CHEMBL76746,P08246,ELANE
10647874,CHEMBL110378,P08246,ELANE
44299060,CHEMBL291484,P08246,ELANE
10636536,CHEMBL153784,P08246,ELANE
44359861,CHEMBL344451,P08246,ELANE
44298973,CHEMBL55327,P08246,ELANE
44342794,CHEMBL116898,P08246,ELANE
46936357,"Mdl 101,146",P08246,ELANE
46936829,Freselestat,P08246,ELANE
5326934,"4-(1,3-BENZODIOXOL-5-YL)-5-(5-ETHYL-2,4-DIHYDROXYPHENYL)-2H-PYRAZOLE-3-CARBOXYLIC ACID",P08238,HSP90AB1
44138831,CHEMBL502298,P08238,HSP90AB1
24768318,"Isoxazole, 41k",P08238,HSP90AB1
24768312,"Isoxazole, 40i",P08238,HSP90AB1
10027402,"Isoxazole, 41f",P08238,HSP90AB1
10003207,"Isoxazole, 42d",P08238,HSP90AB1
3695754,"pyrimidin-2-amine, 12",P08238,HSP90AB1
44138832,CHEMBL501269,P08238,HSP90AB1
44138830,CHEMBL500188,P08238,HSP90AB1
16736765,CHEMBL229891,P08238,HSP90AB1
44566100,CHEMBL502231,P08238,HSP90AB1
16735916,CHEMBL229577,P08238,HSP90AB1
10433544,"Isoxazole, 30f",P08238,HSP90AB1
24768314,"Isoxazole, 40j",P08238,HSP90AB1
24768305,"Isoxazole, 30g",P08238,HSP90AB1
2056054,naphthol compound 7,P08238,HSP90AB1
10480163,"Isoxazole, 41g",P08238,HSP90AB1
24768308,"Isoxazole, 30k",P08238,HSP90AB1
10008457,CHEMBL341342,P08238,HSP90AB1
16736532,CHEMBL229943,P08238,HSP90AB1
10256362,"Isoxazole, 40b",P08238,HSP90AB1
24768313,"Isoxazole, 41i",P08238,HSP90AB1
44140367,CHEMBL446849,P08238,HSP90AB1
44140366,CHEMBL446955,P08238,HSP90AB1
11382853,CCT018159 analog 7,P08238,HSP90AB1
44140247,CHEMBL506339,P08238,HSP90AB1
44138695,CHEMBL503969,P08238,HSP90AB1
10031205,CHEMBL125088,P08238,HSP90AB1
10362630,"Piperazine, 8",P08238,HSP90AB1
1079383,BAS 05336543,P08238,HSP90AB1
11407335,CHEMBL389164,P08238,HSP90AB1
1367558,AB4,P08238,HSP90AB1
44138562,CHEMBL451404,P08238,HSP90AB1
17755583,2qg2,P08238,HSP90AB1
44140369,CHEMBL505255,P08238,HSP90AB1
44220504,CHEMBL554503,P08238,HSP90AB1
10095904,CHEMBL208239,P08238,HSP90AB1
1916699,"3,6-diamino-5-cyano-4-(4-ethoxyphenyl)thieno[2,3-b]pyridine-2-carboxamide",P08238,HSP90AB1
10456470,"Isoxazole, 40d",P08238,HSP90AB1
10480258,"Isoxazole, 40g",P08238,HSP90AB1
24768320,"Isoxazole, 70",P08238,HSP90AB1
44138561,CHEMBL503716,P08238,HSP90AB1
10407025,CHEMBL200654,P08238,HSP90AB1
5403772,AC1NTH3J,P08238,HSP90AB1
10345055,"Isoxazole, 40e",P08238,HSP90AB1
11396254,CHEMBL229690,P08238,HSP90AB1
10338648,CHEMBL200570,P08238,HSP90AB1
10386945,CHEMBL382083,P08238,HSP90AB1
10413610,"Isoxazole, 40c",P08238,HSP90AB1
11415286,CHEMBL563361,P08238,HSP90AB1
16736528,CHEMBL229839,P08238,HSP90AB1
10361129,CHEMBL200556,P08238,HSP90AB1
16736767,CHEMBL229576,P08238,HSP90AB1
23647064,naphthol compound 8,P08238,HSP90AB1
16736531,CHEMBL388347,P08238,HSP90AB1
11850895,"Benzothiazole analogue, 22",P08238,HSP90AB1
1073702,ZINC00781553,P08238,HSP90AB1
10067307,CHEMBL371963,P08238,HSP90AB1
10042237,CHEMBL200318,P08238,HSP90AB1
11504234,"Amine, 41",P08238,HSP90AB1
11850700,"Benzothiazole analogue, 25",P08238,HSP90AB1
10096281,"Isoxazole, 30c",P08238,HSP90AB1
44566097,CHEMBL450756,P08238,HSP90AB1
9939879,CHEMBL463349,P08238,HSP90AB1
44566098,CHEMBL446559,P08238,HSP90AB1
24768315,"Isoxazole, 41c",P08238,HSP90AB1
24768316,"Isoxazole, 40l",P08238,HSP90AB1
1073704,ZINC00781555,P08238,HSP90AB1
24768319,"Isoxazole, 43c",P08238,HSP90AB1
11176568,CHEMBL388549,P08238,HSP90AB1
600769,4-methyl-6-(trifluoromethyl)pyrimidin-2-amine,P08238,HSP90AB1
11294416,CHEMBL229691,P08238,HSP90AB1
24768317,"Isoxazole, 41m",P08238,HSP90AB1
24768307,"Isoxazole, 30j",P08238,HSP90AB1
5403427,ZINC00239698,P08238,HSP90AB1
11758259,CHEMBL501969,P08238,HSP90AB1
44140501,CHEMBL510016,P08238,HSP90AB1
44566096,CHEMBL498979,P08238,HSP90AB1
44140368,CHEMBL501121,P08238,HSP90AB1
44140503,CHEMBL501811,P08238,HSP90AB1
9852917,CHEMBL446733,P08238,HSP90AB1
44566099,CHEMBL503548,P08238,HSP90AB1
5327104,"3-(5-chloro-2,4-dihydroxyphenyl)-pyrazole-4-carboxamide 14o",P08238,HSP90AB1
44138563,CHEMBL475483,P08238,HSP90AB1
44138694,CHEMBL448127,P08238,HSP90AB1
24768278,"Benzisoxazole, 13",P08238,HSP90AB1
3568559,AC1MT1U8,P08238,HSP90AB1
3164059,ZINC04512024,P08238,HSP90AB1
11234160,CCT018159 analog 9,P08238,HSP90AB1
11855741,CHEMBL560099,P08238,HSP90AB1
9549213,H71,P08238,HSP90AB1
5326935,"4-(1H-IMIDAZOL-4-YL)-3-(5-ETHYL-2,4-DIHYDROXY-PHENYL)-1H-PYRAZOLE",P08238,HSP90AB1
11485186,CCT018159 analog 8,P08238,HSP90AB1
653297,"1-Ethyl-6-methyl-3-thiophen-2-yl-1H-pyrimido[5,4-e][1,2,4]triazine-5,7-dio",P08238,HSP90AB1
44220300,IBD,P08238,HSP90AB1
44138560,CHEMBL493230,P08238,HSP90AB1
25210273,S1498_Selleck,P08238,HSP90AB1
44220911,CHEMBL550023,P08238,HSP90AB1
11153045,CCT018159 analog 5,P08238,HSP90AB1
44220706,CHEMBL561428,P08238,HSP90AB1
647501,"1-Ethyl-6-methyl-3-phenyl-1H-pyrimido[5,4-e][1,2,4]triazine-5,7-dione",P08238,HSP90AB1
460747,BAS 00444306,P08238,HSP90AB1
11407808,CCT018159 analog 10,P08238,HSP90AB1
11850896,"Benzothiazole analogue, 24",P08238,HSP90AB1
11850702,"Pyridothiazole analogue, 29",P08238,HSP90AB1
11290334,CHEMBL549674,P08238,HSP90AB1
44220708,CHEMBL555136,P08238,HSP90AB1
448965,Purine-Based Inhibitor 1,P08238,HSP90AB1
10096043,S1069_Selleck,P08238,HSP90AB1
16736529,S1175_Selleck,P08238,HSP90AB1
44446535,CHEMBL267159,P08238,HSP90AB1
44138692,CHEMBL449164,P08238,HSP90AB1
24820800,CHEMBL564211,P08238,HSP90AB1
9893658,CHEMBL339231,P08238,HSP90AB1
6505803,Tanespimycin,P08238,HSP90AB1
11519125,"Amine, 40",P08238,HSP90AB1
11268547,radicicol,P08238,HSP90AB1
6323491,Radicicol from Diheterospora chlamydosporia,P08238,HSP90AB1
16735061,CHEMBL468781,P08238,HSP90AB1
5288382,Geldanamycin,P08238,HSP90AB1
5288674,"17-DESMETHOXY-17-N,N-DIMETHYLAMINOETHYLAMINO-GELDANAMYCIN",P08238,HSP90AB1
5327095,VER-49009,P08238,HSP90AB1
11850701,"Pyridothiazole analogue, 27",P08238,HSP90AB1
16058668,2uwd,P08238,HSP90AB1
11854004,CHEMBL505400,P08238,HSP90AB1
44566094,CHEMBL506146,P08238,HSP90AB1
44220301,CHEMBL561359,P08238,HSP90AB1
11562562,CHEMBL200001,P08238,HSP90AB1
11856019,CHEMBL560835,P08238,HSP90AB1
11433764,CHEMBL506191,P08238,HSP90AB1
11181270,CHEMBL448261,P08238,HSP90AB1
11850832,"Benzothiazole analogue, 11",P08238,HSP90AB1
6914564,H64,P08238,HSP90AB1
11539274,CHEMBL199283,P08238,HSP90AB1
11610160,CCT018159 analog 3,P08238,HSP90AB1
10003964,"Isoxazole, 42f",P08238,HSP90AB1
44129601,CHEMBL563168,P08238,HSP90AB1
10438300,CHEMBL433670,P08238,HSP90AB1
5327103,2D7,P08238,HSP90AB1
10183346,"Pent-4-ynyl analogue, 4",P08238,HSP90AB1
5327091,CCT018159,P08238,HSP90AB1
11407809,NChemBio.2007.10-comp4,P08238,HSP90AB1
11661053,CHEMBL201683,P08238,HSP90AB1
11484509,CHEMBL564860,P08238,HSP90AB1
44138693,CHEMBL506493,P08238,HSP90AB1
11450349,CCT018159 analog 6,P08238,HSP90AB1
9985886,CID 9985886,P08238,HSP90AB1
44566095,CHEMBL501133,P08238,HSP90AB1
11512802,"Amine, 42",P08238,HSP90AB1
44220707,CHEMBL557689,P08238,HSP90AB1
11405422,CHEMBL526127,P08238,HSP90AB1
44220303,CHEMBL561560,P08238,HSP90AB1
44220302,"thieno[2,3-d]pyrimidine, 34j",P08238,HSP90AB1
44140244,CHEMBL492811,P08238,HSP90AB1
11627094,CHEMBL377482,P08238,HSP90AB1
108003,Zearalanone,P08238,HSP90AB1
44581191,CHEBI:595298,P08238,HSP90AB1
11285090,CHEMBL506415,P08238,HSP90AB1
11677337,CHEMBL372962,P08238,HSP90AB1
44220709,CHEMBL554735,P08238,HSP90AB1
460748,"1,6-Dimethyl-3-phenylpyrimido[5,4-E][1,2,4]triazine-5,7(1H,6H)-dione",P08238,HSP90AB1
11849869,"Benzothiazole analogue, 37",P08238,HSP90AB1
11850766,"Benzothiazole analogue, 36",P08238,HSP90AB1
11406962,CCT018159 analog 12,P08238,HSP90AB1
25210274,CHEMBL549817,P08238,HSP90AB1
1073705,4-fluoro-N-[4-hydroxy-3-(2-hydroxynaphthalen-1-yl)phenyl]benzenesulfonamid,P08238,HSP90AB1
10456828,"Isoxazole, 30d",P08238,HSP90AB1
44140500,CHEMBL445820,P08238,HSP90AB1
16210774,AL-182/12304026,P08238,HSP90AB1
11567291,"8-benzyladenine analogue, 12c",P08238,HSP90AB1
79856,"2',4'-Dihydroxypropiophenone",P08238,HSP90AB1
16736116,CHEMBL228989,P08238,HSP90AB1
44220304,"pyrimidin-2-amine, 15",P08238,HSP90AB1
11850632,"Benzothiazole analogue, 10",P08238,HSP90AB1
579787,"Methyl 3,5-dihydroxyphenylacetate",P08238,HSP90AB1
24768298,"Pyrazole, 20e",P08238,HSP90AB1
24768300,"Pyrazole, 20g",P08238,HSP90AB1
24768286,"Pyrazole amide, 7",P08238,HSP90AB1
16736766,CHEMBL228407,P08238,HSP90AB1
24768302,"Pyrazole, 20i",P08238,HSP90AB1
11676469,"8-benzyladenine analogue, 12d",P08238,HSP90AB1
11850830,"Benzothiazole analogue, 7",P08238,HSP90AB1
214051,"1,3,5-Triazin-2-amine, 4-methyl-6-(methylthio)-",P08238,HSP90AB1
24768301,"Pyrazole, 20h",P08238,HSP90AB1
24768293,"Pyrazole, 19g",P08238,HSP90AB1
11574041,CHEMBL382125,P08238,HSP90AB1
24768311,"Isoxazole, 31c",P08238,HSP90AB1
16736764,CHEMBL229638,P08238,HSP90AB1
16735062,CHEMBL229639,P08238,HSP90AB1
16736110,CHEMBL228990,P08238,HSP90AB1
24768288,"Pyrazole, 19b",P08238,HSP90AB1
448972,Purine-Based Inhibitor 8,P08238,HSP90AB1
24768296,"Pyrazole, 20c",P08238,HSP90AB1
16737556,CHEMBL388134,P08238,HSP90AB1
16736530,CHEMBL229838,P08238,HSP90AB1
24768310,"Isoxazole, 31b",P08238,HSP90AB1
16735922,CHEMBL229797,P08238,HSP90AB1
448969,Purine-Based Inhibitor 5,P08238,HSP90AB1
11850831,"Benzothiazole analogue, 9",P08238,HSP90AB1
11850893,"Benzothiazole analogue, 17",P08238,HSP90AB1
51051629,Polaprezinc,P08238,HSP90AB1
11840979,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",P08238,HSP90AB1
11373270,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",P08238,HSP90AB1
24916788,"(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE",P08238,HSP90AB1
11963552,"(5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE",P08238,HSP90AB1
11963551,"(5Z)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE",P08238,HSP90AB1
11987878,"(5E)-14-CHLORO-15,17-DIHYDROXY-4,7,8,9,10,11-HEXAHYDRO-2-BENZOXACYCLOPENTADECINE-1,12(3H,13H)-DIONE",P08238,HSP90AB1
5288672,"4-{4-[4-(3-AMINOPROPOXY)PHENYL]-1H-PYRAZOL-5-YL}-6-CHLOROBENZENE-1,3-DIOL",P08238,HSP90AB1
984170,CCT-018159,P08238,HSP90AB1
44195571,SNX-5422,P08238,HSP90AB1
5389077,SMR000037581,P08238,HSP90AB1
16736319,CHEMBL375462,P08238,HSP90AB1
16735702,CHEMBL228991,P08238,HSP90AB1
24768322,"Isoxazole, 72",P08238,HSP90AB1
6942,Anthranilamide,P08238,HSP90AB1
3777900,AC1MWPG2,P08238,HSP90AB1
190,Adeninimine,P08238,HSP90AB1
16735907,CHEMBL388822,P08238,HSP90AB1
16735701,CHEMBL390557,P08238,HSP90AB1
24768297,"Pyrazole, 20d",P08238,HSP90AB1
11850834,"Benzothiazole analogue, 15",P08238,HSP90AB1
11850631,"Benzothiazole analogue, 8",P08238,HSP90AB1
11581013,"8-benzyladenine analogue, 12b",P08238,HSP90AB1
21781998,CHEMBL549673,P08238,HSP90AB1
16735064,CHEMBL229692,P08238,HSP90AB1
24768299,"Pyrazole, 20f",P08238,HSP90AB1
